item_type,path,size_bytes,apparent_purpose,imported_by,mentioned_in_docs,category,rationale,regenerable,git_tracked,git_ignored
data_file,data/historical_props/raw/2024-09-08_20241208T173000Z_b8419de1f0e84d8b18da62151ab69596.json,9490,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241208T173000Z_c14dd2e8bf469a6736f73be3c28706e8.json,11658,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241208T203500Z_8c7efb50e0c8c9be94e7b969c58da045.json,9503,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241208T205500Z_5188cb03fd7577d7448874486c26dccb.json,11251,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241208T205500Z_57e91ca052d9484f67f83308f3fb7f65.json,10898,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241209T005000Z_c70e1ecbef22c98419d4707199d050af.json,12748,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241210T004500Z_2fd335893dbb8ab9c0e1aea6c98a969c.json,11245,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241213T004500Z_b89ffb3a984d693fd6e69cdc3f2d585a.json,11319,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T173000Z_3b7db9e7d8af9f357fa301fb43f2e6af.json,11005,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T173000Z_5e028b3e2019613c56d3431d4e04e46d.json,8384,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T173000Z_79eb6a96467e443fcd884f1aab38fb40.json,10182,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T173000Z_7b58ba499776572737bf4335349ee5ca.json,10974,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T173000Z_9db2aef33225a4bda04bbc7c33e50e63.json,12021,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T173000Z_f6d5d91ea4480042265698647a6120f6.json,10930,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T205500Z_531a7692ed7474109ad7d6e331751234.json,11307,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T205500Z_c562ac548944fe897e62f4a142de4d54.json,10990,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T205500Z_f3d85c6f4152c6f9c28df5332d7d01ae.json,11631,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241215T205500Z_f3f5d87420f5bc34d3affc8f44a1c934.json,10307,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241217T003000Z_307cc09543c511d894a76fef99e429bb.json,10524,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241217T010000Z_b72078945287a94944a0ffefcd09c42c.json,10248,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241221T173000Z_5000078dc935bf60015a51c01eaee016.json,11599,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T173000Z_36091a3b07686b0c7c912d4d4a244474.json,8421,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T173000Z_534fd9bc355dbfa4d35156e6d59e3913.json,10899,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T173000Z_987be0b1af962f068e2928a9067998c9.json,11665,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T173000Z_9c6ae1f00e07b696e2dd19a0efb7be8f.json,11373,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T173000Z_d9ace22fff68cd1916da62a70491e424.json,9130,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T173000Z_f03bb31e9ff7b81ad1e18e36b7cdddb7.json,10662,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T203500Z_87ed34522672eabe6cb5b85c34c4e8ce.json,10944,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T205500Z_b0e2f4e7023b4f29ca1e1e64f93726f2.json,10583,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241222T205500Z_d93e285150cc30bb71e930879219d26e.json,10285,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241223T005000Z_beea49da0ca78cc5636fa84188603fa0.json,12003,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241225T173000Z_ce94e5673c8b7a0834f1948f1c5f52c7.json,13477,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241227T004500Z_1cc92f3601760bad475efd70d52ca482.json,11228,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241229T173000Z_0ce683697325d7715a78889240d82cc7.json,10637,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241229T173000Z_398f58cef1cbb3c99805b52375104238.json,11734,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241229T173000Z_5f99b5d40cf65d48be81c3812cd1e95e.json,11025,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241229T173000Z_68e8e424d470fb6d60f1b2f0a3f3d1e3.json,10297,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241229T173000Z_cb4060acc9d027ca0069619ef9983415.json,10916,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241229T173000Z_eb5a71180b3558fdc20a896e98c00385.json,10532,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20241231T004500Z_987f7eb725e6a3937511b6c60dee5f18.json,10935,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T173000Z_09d8388d4ccba7ddafec2e400b5c013f.json,10215,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T173000Z_4da44c8ba4e595d3fe313cbeb1fe797b.json,9147,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T173000Z_704a4d59f3dd729fbf089bbe0b6ae27d.json,9112,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T173000Z_983cd3ee325119e16969d4797a6d94f2.json,12857,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T173000Z_a578e4a27a55666b1043c20dbb3d74cd.json,417,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T173000Z_b1d966863dd3f4c8fc78180f63a20a2f.json,913,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T173000Z_e1ba96b7e56eba655eafcf8249b1d3df.json,5577,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T173000Z_ec3a43f544c27aba390eea6b4f1bb55a.json,1453,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T205500Z_2cf5abcfe39f3ac0d82ffb5a90b49e93.json,6261,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T205500Z_6b14461632df941a9ea60ff83ddca897.json,7350,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T205500Z_d0a37e977bf675c070587b2e13a37e17.json,5555,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
data_file,data/historical_props/raw/2024-09-08_20250105T205500Z_ebda13c375e6e6bb69822f91bce86756.json,5213,Generated/output/cache data,,,IGNORE_GIT_CANDIDATE,Raw/cache source artifact; large and reproducible from source requests where available.,false,false,false
